Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Exposure_Pct,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct
6,190,21.01,34.76,39.82,20.51,0.99,1.69,26.19,1.58,42,44.88,0.57,27.18,-4.2
6,191,19.56,32.24,38.37,21.46,0.94,1.5,26.19,1.54,42,44.91,0.54,27.18,-4.2
6,192,20.22,33.39,39.03,21.02,0.96,1.59,24.39,1.56,41,44.93,0.57,27.18,-4.2
6,193,19.51,32.16,38.32,21.02,0.94,1.53,23.81,1.54,42,44.96,0.54,27.18,-4.2
6,194,19.51,32.16,38.32,21.02,0.94,1.53,23.81,1.54,42,44.96,0.54,27.18,-4.2
6,195,15.77,25.74,34.58,23.5,0.8,1.1,20.93,1.44,43,44.98,0.45,27.18,-4.87
6,196,15.04,24.51,33.85,24.19,0.78,1.01,20.45,1.41,44,45.02,0.43,27.18,-4.87
6,197,15.63,25.5,34.44,24.17,0.8,1.06,18.6,1.43,43,45.04,0.45,27.18,-4.87
6,198,15.97,26.09,34.78,24.17,0.81,1.08,18.6,1.44,43,45.07,0.46,27.18,-4.87
6,199,17.09,27.99,35.9,23.73,0.85,1.18,18.6,1.46,43,45.14,0.48,27.18,-4.87
6,200,15.31,24.97,34.12,24.11,0.79,1.04,18.18,1.42,44,45.18,0.44,27.18,-4.87
6,201,14.61,23.78,33.42,24.58,0.76,0.97,18.18,1.4,44,45.2,0.42,27.18,-4.87
6,202,14.3,23.26,33.11,24.78,0.75,0.94,18.18,1.39,44,45.21,0.42,27.18,-4.87
6,203,14.21,23.1,33.02,24.78,0.75,0.93,18.18,1.39,44,45.25,0.41,27.18,-4.87
6,204,15.7,25.63,34.51,23.55,0.8,1.09,18.18,1.42,44,45.27,0.45,27.18,-4.87
6,205,16.2,26.47,35.01,23.03,0.82,1.15,20.45,1.43,44,45.32,0.45,27.18,-4.87
6,206,15.65,25.54,34.46,24.23,0.8,1.05,20.0,1.41,45,45.39,0.44,27.18,-4.87
6,207,18.72,30.78,37.52,22.68,0.91,1.36,20.45,1.5,44,45.38,0.5,27.18,-4.87
6,208,18.49,30.39,37.3,23.11,0.9,1.32,19.57,1.49,46,45.43,0.48,27.18,-4.87
6,209,18.13,29.78,36.94,22.62,0.89,1.32,19.57,1.48,46,45.46,0.47,27.18,-4.87
6,210,16.88,27.63,35.69,23.72,0.84,1.16,19.57,1.46,46,45.52,0.45,27.18,-4.87
6,211,14.27,23.21,33.08,25.42,0.75,0.91,19.57,1.39,46,45.5,0.4,27.18,-4.87
6,212,14.18,23.06,32.99,25.48,0.75,0.9,19.57,1.39,46,45.54,0.4,27.18,-4.87
6,213,13.85,22.5,32.66,25.84,0.73,0.87,20.0,1.38,45,45.59,0.4,27.18,-4.87
6,214,13.66,22.18,32.47,25.97,0.73,0.85,20.0,1.38,45,45.59,0.39,27.18,-4.87
6,215,14.26,23.18,33.07,25.97,0.75,0.89,20.0,1.39,45,45.61,0.41,27.18,-4.87
6,216,13.47,21.85,32.28,26.48,0.72,0.83,19.57,1.37,46,45.61,0.38,27.18,-4.87
6,217,12.73,20.61,31.54,26.96,0.69,0.76,19.15,1.35,47,45.59,0.36,27.18,-4.87
6,218,11.2,18.06,30.01,27.37,0.63,0.66,19.15,1.32,47,45.62,0.33,27.18,-4.87
6,219,10.97,17.69,29.78,27.51,0.62,0.64,19.15,1.31,47,45.59,0.32,27.18,-4.87
6,220,11.06,17.83,29.87,27.3,0.63,0.65,18.75,1.31,48,45.64,0.32,27.18,-4.87
6,221,11.89,19.21,30.7,26.71,0.66,0.72,19.15,1.33,47,45.64,0.34,27.18,-4.87
6,222,14.55,23.68,33.36,25.49,0.76,0.93,20.45,1.4,44,45.66,0.42,27.18,-4.87
6,223,14.14,22.99,32.95,25.76,0.74,0.89,18.18,1.39,44,45.62,0.41,27.18,-4.87
6,224,13.46,21.84,32.27,25.98,0.72,0.84,18.18,1.38,44,45.62,0.4,27.18,-4.87
6,225,13.32,21.61,32.13,26.07,0.71,0.83,18.18,1.38,44,45.59,0.39,27.18,-4.87
6,226,13.51,21.93,32.32,25.95,0.72,0.85,18.6,1.38,43,45.57,0.41,27.18,-4.87
6,227,15.26,24.88,34.07,24.81,0.78,1.0,19.51,1.43,41,45.55,0.46,27.18,-4.87
6,228,16.27,26.59,35.08,24.11,0.82,1.1,20.0,1.46,40,45.62,0.5,27.18,-4.87
6,229,14.97,24.39,33.78,24.37,0.77,1.0,19.51,1.42,41,45.59,0.46,27.18,-4.87
6,230,16.19,26.46,35.0,23.78,0.82,1.11,21.95,1.46,41,45.59,0.48,27.18,-4.87
6,231,16.17,26.43,34.98,23.79,0.82,1.11,21.95,1.45,41,45.54,0.48,27.18,-4.87
6,232,17.1,28.01,35.91,23.73,0.85,1.18,22.5,1.48,40,45.55,0.51,27.18,-4.87
6,233,16.07,26.26,34.88,24.4,0.81,1.08,21.95,1.45,41,45.52,0.48,27.18,-4.87
6,234,15.45,25.2,34.26,25.57,0.79,0.99,20.0,1.44,40,45.52,0.49,27.18,-4.87
6,235,15.86,25.89,34.67,25.31,0.81,1.02,20.0,1.45,40,45.55,0.5,27.18,-4.87
6,236,16.3,26.64,35.11,25.31,0.82,1.05,20.0,1.46,40,45.57,0.51,27.18,-4.87
6,237,16.1,26.31,34.91,25.31,0.82,1.04,20.0,1.46,40,45.59,0.51,27.18,-4.87
6,238,16.38,26.78,35.19,25.03,0.83,1.07,20.0,1.47,40,45.59,0.51,27.18,-4.87
6,239,16.24,26.55,35.05,25.12,0.82,1.06,20.0,1.46,40,45.59,0.51,27.18,-4.87
6,240,15.83,25.84,34.64,25.12,0.81,1.03,20.0,1.45,40,45.61,0.5,27.18,-4.87
6,241,15.69,25.61,34.5,25.03,0.8,1.02,19.51,1.45,41,45.64,0.49,27.18,-4.87
6,242,15.54,25.36,34.35,25.03,0.8,1.01,19.51,1.44,41,45.68,0.48,27.18,-4.87
6,243,15.97,26.08,34.77,24.51,0.81,1.06,18.6,1.45,43,45.68,0.47,27.18,-4.87
6,244,17.04,27.9,35.85,24.06,0.85,1.16,17.78,1.48,45,45.79,0.47,27.18,-4.87
6,245,17.51,28.71,36.32,23.76,0.87,1.21,18.18,1.49,44,45.75,0.49,27.18,-4.87
6,246,17.61,28.88,36.42,23.69,0.87,1.22,18.18,1.51,44,45.77,0.49,27.18,-4.87
6,247,16.36,26.75,35.17,24.5,0.83,1.09,19.57,1.48,46,45.79,0.44,27.18,-4.87
6,248,17.5,28.69,36.31,24.18,0.87,1.19,20.0,1.52,45,45.88,0.47,27.18,-4.87
6,249,15.88,25.93,34.69,25.22,0.81,1.03,20.0,1.47,45,46.0,0.44,27.18,-4.87
6,250,16.64,27.22,35.44,24.73,0.84,1.1,20.0,1.49,45,46.02,0.45,27.18,-4.87
7,8,19.76,32.58,38.57,25.31,0.91,1.29,29.87,1.19,231,50.27,0.11,27.12,-5.11
7,9,26.48,44.42,45.29,25.35,1.12,1.75,30.91,1.24,220,50.14,0.14,27.12,-5.03
7,10,27.07,45.46,45.88,24.23,1.14,1.88,30.52,1.25,213,50.0,0.15,26.89,-5.93
7,11,26.35,44.18,45.16,22.95,1.13,1.93,29.95,1.25,197,50.0,0.16,27.33,-5.93
7,12,26.41,44.29,45.22,22.98,1.13,1.93,30.73,1.25,192,50.25,0.16,27.33,-5.93
7,13,31.66,53.76,50.47,22.35,1.29,2.41,30.48,1.31,187,50.43,0.18,27.33,-5.93
7,14,29.63,50.07,48.44,22.51,1.23,2.22,30.0,1.3,180,50.41,0.18,26.6,-6.55
7,15,29.48,49.81,48.29,22.4,1.22,2.22,30.41,1.31,171,50.2,0.19,26.6,-6.55
7,16,24.24,40.42,43.05,23.82,1.06,1.7,29.52,1.27,166,50.12,0.17,26.6,-6.55
7,17,27.8,46.78,46.61,21.04,1.17,2.22,31.17,1.31,154,50.25,0.2,26.6,-6.55
7,18,25.76,43.13,44.57,21.1,1.1,2.04,30.41,1.29,148,50.5,0.2,26.6,-6.55
7,19,20.32,33.56,39.13,20.77,0.92,1.62,29.05,1.24,148,50.36,0.17,26.6,-7.0
7,20,24.63,41.11,43.43,19.76,1.06,2.08,29.17,1.29,144,50.48,0.2,26.6,-7.0
7,21,26.74,44.87,45.55,18.97,1.13,2.37,29.5,1.32,139,50.39,0.22,26.6,-7.0
7,22,21.19,35.07,39.99,20.75,0.95,1.69,29.93,1.26,137,50.39,0.19,26.6,-7.0
7,23,20.97,34.69,39.78,21.28,0.94,1.63,30.37,1.26,135,50.43,0.19,26.6,-7.0
7,24,22.12,36.7,40.93,19.3,0.98,1.9,32.56,1.28,129,50.41,0.21,26.6,-7.0
7,25,20.96,34.67,39.77,20.03,0.95,1.73,30.77,1.27,130,50.27,0.2,26.6,-7.0
7,26,15.13,24.66,33.94,23.13,0.75,1.07,28.68,1.21,129,50.27,0.16,26.6,-7.18
7,27,13.33,21.62,32.14,24.44,0.69,0.88,29.27,1.2,123,50.25,0.15,26.6,-7.18
7,28,6.87,10.95,25.68,28.55,0.46,0.38,27.78,1.13,126,50.2,0.1,26.6,-7.18
7,29,6.25,9.95,25.06,29.4,0.44,0.34,28.46,1.13,123,49.98,0.1,26.6,-7.18
7,30,12.34,19.96,31.14,27.45,0.66,0.73,28.93,1.19,121,50.02,0.14,26.6,-4.6
7,31,12.98,21.03,31.79,24.87,0.68,0.85,28.69,1.2,122,50.16,0.15,26.6,-4.6
7,32,7.69,12.29,26.5,27.94,0.49,0.44,27.64,1.14,123,50.2,0.11,26.6,-4.6
7,33,13.08,21.2,31.89,24.65,0.69,0.86,29.31,1.21,116,50.11,0.15,26.6,-4.6
7,34,15.62,25.49,34.43,22.61,0.78,1.13,28.83,1.25,111,50.05,0.18,27.13,-4.6
7,35,18.95,31.18,37.76,20.46,0.89,1.52,28.83,1.29,111,49.95,0.21,27.13,-4.6
7,36,22.45,37.27,41.25,20.26,1.01,1.84,28.57,1.33,112,49.73,0.23,27.13,-4.6
7,37,24.34,40.6,43.15,20.01,1.07,2.03,27.52,1.36,109,49.61,0.25,27.9,-4.6
7,38,24.67,41.18,43.48,19.8,1.08,2.08,28.85,1.37,104,49.36,0.27,27.9,-4.6
7,39,30.0,50.74,48.81,16.76,1.25,3.03,30.3,1.45,99,49.29,0.32,27.9,-4.6
7,40,30.22,51.15,49.03,16.26,1.26,3.15,32.29,1.46,96,49.32,0.33,27.9,-4.6
7,41,29.92,50.6,48.73,17.13,1.25,2.95,31.25,1.46,96,49.23,0.33,27.9,-4.68
7,42,25.76,43.12,44.57,18.83,1.12,2.29,30.93,1.41,97,49.16,0.29,27.9,-4.68
7,43,21.09,34.89,39.89,21.55,0.97,1.62,29.29,1.34,99,49.14,0.25,27.9,-4.68
7,44,22.71,37.74,41.52,20.73,1.02,1.82,30.3,1.36,99,49.02,0.26,27.9,-4.68
7,45,21.02,34.78,39.83,21.82,0.96,1.59,29.59,1.33,98,48.98,0.25,27.9,-4.68
7,46,16.65,27.24,35.46,23.75,0.81,1.15,29.9,1.28,97,49.09,0.22,27.9,-4.68
7,47,14.14,22.99,32.95,26.19,0.73,0.88,28.87,1.25,97,49.02,0.19,27.9,-4.68
7,48,13.38,21.71,32.19,26.75,0.7,0.81,28.42,1.25,95,48.98,0.19,27.9,-4.68
7,49,17.45,28.6,36.25,24.24,0.84,1.18,30.77,1.31,91,48.96,0.24,27.9,-4.68
7,50,18.27,30.02,37.08,24.35,0.87,1.23,31.46,1.33,89,48.98,0.25,27.9,-4.68
7,51,18.65,30.68,37.46,22.53,0.89,1.36,32.56,1.34,86,49.04,0.26,27.9,-4.68
7,52,17.3,28.36,36.11,22.97,0.84,1.23,32.18,1.32,87,49.04,0.24,27.9,-4.68
7,53,19.08,31.42,37.89,22.59,0.9,1.39,34.52,1.35,84,48.88,0.27,27.9,-4.68
7,54,17.6,28.86,36.41,23.06,0.85,1.25,34.15,1.32,82,48.89,0.26,27.9,-4.68
7,55,17.81,29.23,36.62,21.95,0.85,1.33,33.33,1.32,81,48.82,0.27,27.18,-4.68
7,56,15.37,25.07,34.18,23.73,0.77,1.06,33.75,1.28,80,48.7,0.24,27.18,-4.68
7,57,14.37,23.36,33.17,25.31,0.74,0.92,32.93,1.27,82,48.64,0.23,27.18,-4.68
7,58,11.85,19.15,30.66,27.22,0.65,0.7,32.14,1.23,84,48.57,0.19,27.18,-4.68
7,59,11.38,18.37,30.19,27.53,0.63,0.67,32.14,1.22,84,48.54,0.19,27.18,-4.68
7,60,13.05,21.16,31.86,26.36,0.69,0.8,29.76,1.25,84,48.38,0.21,27.18,-4.68
7,61,8.28,13.24,27.08,28.77,0.52,0.46,28.92,1.18,83,48.2,0.16,27.18,-4.68
7,62,8.81,14.12,27.62,28.45,0.54,0.5,29.63,1.19,81,48.16,0.17,27.18,-4.68
7,63,14.04,22.82,32.85,25.3,0.73,0.9,29.49,1.26,78,48.25,0.24,27.18,-4.68
7,64,17.01,27.85,35.82,23.59,0.83,1.18,28.57,1.31,77,48.2,0.27,27.18,-4.68
7,65,17.44,28.59,36.25,23.6,0.85,1.21,28.21,1.32,78,48.02,0.27,27.18,-4.68
7,66,16.97,27.78,35.78,23.57,0.83,1.18,27.27,1.31,77,48.12,0.27,27.18,-4.68
7,67,16.8,27.5,35.61,23.29,0.83,1.18,27.63,1.31,76,47.98,0.27,27.18,-4.68
7,68,11.89,19.22,30.7,26.35,0.65,0.73,26.67,1.24,75,47.89,0.22,27.18,-4.68
7,69,13.93,22.63,32.74,25.04,0.72,0.9,27.78,1.28,72,47.8,0.25,27.18,-4.68
7,70,10.02,16.1,28.82,27.19,0.58,0.59,25.33,1.21,75,47.73,0.2,27.18,-4.68
7,71,12.56,20.33,31.37,27.07,0.68,0.75,25.0,1.25,76,47.66,0.22,27.18,-4.36
7,72,15.13,24.66,33.94,25.5,0.77,0.97,23.68,1.3,76,47.5,0.25,27.18,-4.36
7,73,16.13,26.35,34.93,25.18,0.8,1.05,24.32,1.31,74,47.52,0.27,27.18,-4.36
7,74,15.08,24.58,33.89,25.78,0.77,0.95,22.97,1.3,74,47.48,0.26,27.18,-4.36
7,75,17.65,28.95,36.46,24.24,0.86,1.19,25.71,1.34,70,47.34,0.31,27.18,-4.36
7,76,18.26,29.99,37.07,23.33,0.88,1.29,26.09,1.35,69,47.27,0.32,27.18,-4.36
7,77,16.7,27.33,35.51,24.08,0.83,1.14,25.71,1.33,70,47.23,0.29,27.18,-4.36
7,78,16.91,27.69,35.72,23.94,0.83,1.16,26.87,1.34,67,47.14,0.31,27.18,-4.36
7,79,15.79,25.77,34.59,24.42,0.79,1.06,26.87,1.32,67,47.16,0.29,27.18,-4.36
7,80,13.28,21.54,32.09,26.13,0.7,0.82,26.09,1.27,69,47.04,0.25,27.18,-4.36
7,81,13.26,21.5,32.06,26.54,0.7,0.81,26.47,1.28,68,46.96,0.26,27.18,-4.36
7,82,12.56,20.33,31.37,27.2,0.68,0.75,26.47,1.27,68,46.96,0.25,27.18,-4.36
7,83,13.23,21.45,32.03,27.02,0.7,0.79,26.87,1.28,67,46.86,0.26,27.18,-4.36
7,84,12.18,19.69,30.99,27.59,0.66,0.71,27.27,1.27,66,46.88,0.25,27.18,-4.36
7,85,14.54,23.65,33.34,26.18,0.75,0.9,28.12,1.31,64,46.82,0.29,27.18,-4.36
7,86,13.6,22.07,32.4,26.62,0.71,0.83,26.56,1.29,64,46.82,0.28,27.18,-4.36
7,87,13.32,21.61,32.13,26.67,0.71,0.81,26.56,1.29,64,46.8,0.28,27.18,-4.36
7,88,14.26,23.19,33.07,26.07,0.74,0.89,26.56,1.31,64,46.8,0.29,27.18,-4.36
7,89,13.54,21.97,32.35,26.62,0.71,0.83,26.15,1.3,65,46.7,0.27,27.18,-4.36
7,90,10.43,16.79,29.24,28.38,0.6,0.59,25.37,1.24,67,46.52,0.22,27.18,-4.36
7,91,9.31,14.94,28.12,29.23,0.56,0.51,23.88,1.22,67,46.41,0.21,27.18,-4.36
7,92,9.89,15.9,28.7,29.05,0.58,0.55,24.62,1.23,65,46.25,0.22,27.18,-4.36
7,93,11.11,17.92,29.92,28.11,0.63,0.64,25.0,1.26,64,46.12,0.24,27.18,-4.36
7,94,8.37,13.4,27.18,29.88,0.52,0.45,24.62,1.21,65,46.05,0.2,27.18,-4.36
7,95,8.05,12.87,26.86,29.88,0.51,0.43,24.62,1.2,65,46.02,0.2,27.18,-4.36
7,96,8.94,14.34,27.75,29.17,0.54,0.49,23.88,1.22,67,45.96,0.2,27.18,-4.36
7,97,10.93,17.61,29.73,27.74,0.62,0.63,25.0,1.26,64,45.95,0.24,27.18,-4.36
7,98,12.45,20.16,31.26,27.1,0.68,0.74,24.62,1.29,65,45.77,0.26,27.18,-4.36
7,99,8.84,14.17,27.65,29.22,0.54,0.48,24.62,1.22,65,45.77,0.21,27.18,-4.36
7,100,9.15,14.67,27.96,29.24,0.55,0.5,24.24,1.22,66,45.7,0.21,27.18,-4.36
7,101,6.97,11.12,25.78,30.5,0.47,0.36,25.37,1.18,67,45.59,0.18,27.18,-4.36
7,102,6.78,10.81,25.59,30.38,0.46,0.36,25.76,1.18,66,45.48,0.18,27.18,-4.36
7,103,8.44,13.52,27.25,29.11,0.53,0.46,26.56,1.22,64,45.55,0.2,27.18,-4.36
7,104,8.27,13.23,27.07,29.14,0.52,0.45,26.15,1.21,65,45.5,0.2,27.18,-4.2
7,105,9.4,15.09,28.21,28.58,0.56,0.53,25.37,1.23,67,45.39,0.21,27.18,-4.2
7,106,2.06,3.24,20.87,33.17,0.27,0.1,23.19,1.11,69,45.38,0.1,27.18,-4.2
7,107,4.94,7.83,23.75,31.25,0.39,0.25,23.88,1.16,67,45.32,0.15,27.18,-4.2
7,108,4.24,6.71,23.05,31.97,0.36,0.21,24.62,1.14,65,45.16,0.14,27.18,-4.2
7,109,3.09,4.87,21.9,31.89,0.31,0.15,25.4,1.13,63,45.07,0.13,27.18,-4.2
7,110,3.92,6.2,22.73,30.45,0.35,0.2,25.81,1.14,62,44.98,0.14,27.18,-4.2
7,111,2.77,4.37,21.58,32.01,0.3,0.14,25.42,1.13,59,44.88,0.13,27.18,-4.2
7,112,3.62,5.73,22.43,31.19,0.33,0.18,25.42,1.14,59,44.82,0.14,27.18,-4.2
7,113,2.88,4.54,21.69,31.51,0.3,0.14,24.19,1.13,62,44.86,0.12,27.18,-4.2
7,114,3.61,5.7,22.41,31.27,0.33,0.18,25.42,1.14,59,44.79,0.14,27.18,-4.2
7,115,4.46,7.07,23.27,30.67,0.37,0.23,25.86,1.16,58,44.7,0.16,27.18,-4.2
7,116,2.91,4.6,21.72,31.7,0.31,0.14,25.42,1.13,59,44.68,0.13,27.18,-4.2
7,117,4.37,6.92,23.18,30.49,0.37,0.23,25.86,1.16,58,44.68,0.15,27.18,-4.2
7,118,3.34,5.28,22.15,30.99,0.32,0.17,24.14,1.14,58,44.64,0.14,27.18,-4.2
