Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Holding_Hours,Avg_Win_Pct,Avg_Loss_Pct,Win_Loss_Ratio,Max_Cons_Wins,Max_Cons_Losses,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Best_Month,Worst_Month,Peak_Time,MDD_Trough_Time,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
211,219,35.23,60.33,54.03,16.89,1.49,1.54,3.57,62.5,6.3,4.24,8,347.0,8.06,-2.13,3.78,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.75,-5.09,0.0,5.98,26.55
211,220,36.53,62.76,55.34,16.89,1.53,1.58,3.72,62.5,7.03,4.36,8,347.6,8.14,-1.93,4.22,3,1,27.69,-5.09,49.66,5,1,Aug_2026 (+27.94%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-5.09,0.0,5.98,27.94
211,221,36.99,63.61,55.79,16.89,1.54,1.6,3.77,62.5,7.55,4.4,8,348.6,8.11,-1.79,4.53,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.81%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,27.81
211,222,36.73,63.13,55.54,16.89,1.54,1.59,3.74,62.5,7.34,4.38,8,348.6,8.11,-1.84,4.4,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.62%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.94,27.62
211,223,35.86,61.51,54.67,17.24,1.51,1.56,3.57,50.0,7.78,4.29,8,349.1,9.84,-1.27,7.78,2,2,27.69,-4.13,49.88,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.52,4.94,-4.13,0.0,5.94,27.17
211,224,35.19,60.27,54.0,17.65,1.49,1.54,3.41,50.0,7.68,4.22,8,349.0,9.71,-1.27,7.68,2,2,27.69,-4.13,49.86,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,27.17
211,225,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
211,226,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
211,227,33.71,57.52,52.51,17.65,1.44,1.49,3.26,50.0,6.73,4.09,8,349.6,9.6,-1.43,6.73,2,2,27.79,-4.13,49.95,4,2,Aug_2026 (+25.77%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,25.77
211,228,34.28,58.58,53.09,17.65,1.46,1.51,3.32,50.0,6.91,4.14,8,349.8,9.68,-1.4,6.91,2,2,27.79,-4.13,49.96,4,2,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,5.31,-4.13,0.0,5.91,25.89
211,229,33.87,57.82,52.68,18.26,1.44,1.5,3.17,37.5,6.57,4.1,8,349.8,12.9,-1.18,10.96,1,3,27.79,-4.13,49.96,3,3,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.89
211,230,33.71,57.52,52.51,18.26,1.44,1.49,3.15,37.5,6.55,4.09,8,349.9,12.86,-1.18,10.92,1,3,27.79,-4.13,49.98,3,3,Aug_2026 (+25.73%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.73
211,231,33.0,56.22,51.81,18.53,1.42,1.47,3.03,37.5,6.36,4.0,8,350.4,12.67,-1.2,10.6,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,5.31,-4.13,0.0,5.91,25.48
211,232,34.3,58.61,53.11,18.53,1.46,1.52,3.16,37.5,6.53,4.13,8,350.4,13.02,-1.2,10.88,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,6.34,-4.13,0.0,5.91,25.48
211,233,34.27,58.56,53.08,18.53,1.46,1.52,3.16,37.5,6.28,4.13,8,350.6,13.11,-1.25,10.46,1,3,27.23,-4.13,50.09,3,3,Aug_2026 (+25.81%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.81
211,234,33.47,57.09,52.28,18.53,1.43,1.49,3.08,37.5,5.74,4.06,8,350.8,13.11,-1.37,9.56,1,3,27.23,-4.13,50.11,3,3,Aug_2026 (+25.06%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.06
211,235,29.17,49.23,47.97,21.19,1.3,1.34,2.32,37.5,3.9,3.66,8,350.6,13.12,-2.02,6.5,1,3,27.23,-4.13,50.09,3,3,Aug_2026 (+24.35%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-3.81,6.34,-4.13,0.0,6.56,24.35
211,236,30.16,51.03,48.97,21.19,1.33,1.38,2.41,37.5,4.23,3.75,8,350.9,13.1,-1.86,7.05,1,3,27.23,-3.81,50.12,3,3,Aug_2026 (+24.02%),Mar_2026 (-3.81%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-3.81,6.26,-3.06,0.0,6.56,24.02
211,237,29.53,49.9,48.34,21.19,1.31,1.36,2.36,44.44,3.26,3.31,9,311.9,10.76,-2.64,4.07,2,3,27.23,-7.74,50.12,3,3,Aug_2026 (+24.02%),Mar_2026 (-4.43%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-4.43,6.44,-3.06,0.0,6.56,24.02
211,238,28.61,48.24,47.42,21.19,1.28,1.32,2.28,44.44,3.2,3.23,9,311.9,10.58,-2.64,4.0,2,3,27.23,-7.74,50.12,3,3,Aug_2026 (+24.02%),Mar_2026 (-5.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-5.11,6.44,-3.06,0.0,6.56,24.02
211,239,28.25,47.57,47.05,21.19,1.26,1.31,2.25,44.44,3.18,3.2,9,312.0,10.5,-2.64,3.97,2,3,27.23,-7.74,50.14,3,3,Aug_2026 (+23.66%),Mar_2026 (-5.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-5.11,6.44,-3.06,0.0,6.56,23.66
211,240,24.95,41.69,43.76,21.33,1.15,1.19,1.95,36.36,2.68,2.38,11,255.1,10.46,-2.23,4.68,2,5,27.23,-8.04,50.11,3,3,Aug_2026 (+23.66%),Mar_2026 (-7.15%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.15,6.16,-3.06,0.0,6.56,23.66
211,241,25.73,43.07,44.54,21.32,1.18,1.22,2.02,40.0,2.8,2.68,10,280.3,10.44,-2.49,4.19,2,4,27.23,-8.04,50.05,3,3,Aug_2026 (+23.70%),Mar_2026 (-6.52%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.52,6.16,-3.06,0.0,6.48,23.7
211,242,24.47,40.83,43.27,21.43,1.14,1.17,1.91,40.0,2.68,2.58,10,280.4,10.3,-2.56,4.02,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.14%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.41,-3.06,0.0,6.48,23.14
211,243,24.22,40.39,43.03,21.43,1.13,1.17,1.89,40.0,2.67,2.56,10,280.5,10.25,-2.56,4.0,2,4,27.23,-8.04,50.09,3,3,Aug_2026 (+22.90%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.41,-3.06,0.0,6.48,22.9
211,244,25.21,42.14,44.01,21.04,1.16,1.2,2.0,44.44,2.91,2.92,9,311.7,10.0,-2.75,3.63,2,3,26.66,-7.71,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.11,6.41,-3.06,0.0,6.48,22.35
211,245,26.95,45.26,45.76,21.04,1.22,1.27,2.15,44.44,3.22,3.07,9,311.7,10.0,-2.48,4.03,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,6.41,-1.71,0.0,6.48,22.35
211,246,28.45,47.94,47.26,21.04,1.27,1.32,2.28,44.44,3.32,3.2,9,311.7,10.31,-2.48,4.15,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.71,0.0,6.48,22.35
211,247,29.66,50.13,48.47,21.04,1.31,1.36,2.38,44.44,3.51,3.31,9,311.9,10.42,-2.38,4.38,2,3,26.66,-7.7,50.12,3,3,Aug_2026 (+23.51%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.46,0.0,6.2,23.51
211,248,29.19,49.28,48.0,21.04,1.3,1.35,2.34,44.44,3.44,3.27,9,311.9,10.37,-2.41,4.31,2,3,26.66,-7.7,50.12,3,3,Aug_2026 (+23.51%),Mar_2026 (-6.29%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.29,7.66,-1.62,0.0,6.2,23.51
211,249,28.06,47.23,46.86,21.34,1.26,1.31,2.21,44.44,3.22,3.18,9,312.0,10.37,-2.58,4.02,2,3,26.66,-8.53,50.14,3,3,Aug_2026 (+23.96%),Mar_2026 (-6.77%),2026-08-22T00:00:00,2026-03-08T18:00:00,-1.15,0.0,-6.77,7.28,-1.62,0.0,6.2,23.96
211,250,27.41,46.07,46.22,21.34,1.24,1.29,2.16,44.44,3.18,3.12,9,312.2,10.24,-2.58,3.97,2,3,26.66,-8.53,50.18,3,3,Aug_2026 (+23.53%),Mar_2026 (-6.77%),2026-08-22T00:00:00,2026-03-08T18:00:00,-1.15,0.0,-6.77,7.11,-1.62,0.0,6.2,23.53
212,213,32.8,55.85,51.61,17.29,1.41,1.46,3.23,50.0,6.03,4.0,8,346.4,9.59,-1.59,6.03,2,2,27.56,-5.09,49.48,4,2,Aug_2026 (+26.05%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.05
212,214,33.9,57.87,52.71,16.91,1.45,1.49,3.42,62.5,6.27,4.1,8,346.5,7.81,-2.07,3.76,3,1,27.56,-5.09,49.5,5,1,Aug_2026 (+26.10%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.1
212,215,34.21,58.45,53.02,16.91,1.46,1.51,3.46,62.5,6.31,4.13,8,346.6,7.86,-2.07,3.79,3,1,27.56,-5.09,49.52,5,1,Aug_2026 (+26.39%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.39
212,216,34.78,59.51,53.59,16.91,1.48,1.53,3.52,62.5,6.25,4.19,8,347.0,7.99,-2.13,3.75,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.17%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.17
212,217,35.18,60.25,53.99,16.91,1.49,1.54,3.56,62.5,6.29,4.23,8,347.1,8.05,-2.13,3.78,3,1,27.56,-5.09,49.59,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.55
212,218,35.23,60.33,54.03,16.89,1.49,1.54,3.57,62.5,6.3,4.24,8,347.0,8.06,-2.13,3.78,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.75,-5.09,0.0,5.98,26.55
212,219,36.53,62.76,55.34,16.89,1.53,1.58,3.72,62.5,7.03,4.36,8,347.6,8.14,-1.93,4.22,3,1,27.69,-5.09,49.66,5,1,Aug_2026 (+27.94%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-5.09,0.0,5.98,27.94
212,220,36.99,63.61,55.79,16.89,1.54,1.6,3.77,62.5,7.55,4.4,8,348.6,8.11,-1.79,4.53,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.81%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,27.81
212,221,36.73,63.13,55.54,16.89,1.54,1.59,3.74,62.5,7.34,4.38,8,348.6,8.11,-1.84,4.4,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.62%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.94,27.62
212,222,35.86,61.51,54.67,17.24,1.51,1.56,3.57,50.0,7.78,4.29,8,349.1,9.84,-1.27,7.78,2,2,27.69,-4.13,49.88,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.52,4.94,-4.13,0.0,5.94,27.17
212,223,35.19,60.27,54.0,17.65,1.49,1.54,3.41,50.0,7.68,4.22,8,349.0,9.71,-1.27,7.68,2,2,27.69,-4.13,49.86,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,27.17
212,224,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
212,225,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
212,226,33.6,57.33,52.41,17.65,1.44,1.49,3.25,50.0,6.71,4.07,8,349.5,9.57,-1.43,6.71,2,2,27.69,-4.13,49.93,4,2,Aug_2026 (+25.67%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,25.67
212,227,34.28,58.58,53.09,17.65,1.46,1.51,3.32,50.0,6.91,4.14,8,349.8,9.68,-1.4,6.91,2,2,27.79,-4.13,49.96,4,2,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,5.31,-4.13,0.0,5.91,25.89
212,228,33.87,57.82,52.68,18.26,1.44,1.5,3.17,37.5,6.57,4.1,8,349.8,12.9,-1.18,10.96,1,3,27.79,-4.13,49.96,3,3,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.89
212,229,33.71,57.52,52.51,18.26,1.44,1.49,3.15,37.5,6.55,4.09,8,349.9,12.86,-1.18,10.92,1,3,27.79,-4.13,49.98,3,3,Aug_2026 (+25.73%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.73
212,230,33.0,56.22,51.81,18.53,1.42,1.47,3.03,37.5,6.36,4.0,8,350.4,12.67,-1.2,10.6,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,5.31,-4.13,0.0,5.91,25.48
212,231,34.3,58.61,53.11,18.53,1.46,1.52,3.16,37.5,6.53,4.13,8,350.4,13.02,-1.2,10.88,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,6.34,-4.13,0.0,5.91,25.48
212,232,34.27,58.56,53.08,18.53,1.46,1.52,3.16,37.5,6.28,4.13,8,350.6,13.11,-1.25,10.46,1,3,27.23,-4.13,50.09,3,3,Aug_2026 (+25.81%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.81
212,233,33.47,57.09,52.28,18.53,1.43,1.49,3.08,37.5,5.74,4.06,8,350.8,13.11,-1.37,9.56,1,3,27.23,-4.13,50.11,3,3,Aug_2026 (+25.06%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.06
212,234,29.32,49.51,48.13,21.19,1.3,1.35,2.34,37.5,3.94,3.67,8,350.8,13.12,-2.0,6.57,1,3,27.23,-4.02,50.11,3,3,Aug_2026 (+24.35%),May_2026 (-4.02%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-3.81,6.34,-4.02,0.0,6.56,24.35
212,235,28.87,48.69,47.68,21.19,1.29,1.33,2.3,37.5,3.83,3.63,8,350.8,13.1,-2.05,6.39,1,3,27.23,-4.02,50.11,3,3,Aug_2026 (+24.02%),May_2026 (-4.02%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-3.81,6.26,-4.02,0.0,6.56,24.02
212,236,30.38,51.43,49.19,21.19,1.34,1.38,2.43,37.5,4.25,3.77,8,351.0,13.16,-1.86,7.08,1,3,27.23,-3.81,50.14,3,3,Aug_2026 (+24.02%),Mar_2026 (-3.81%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-3.81,6.44,-3.06,0.0,6.56,24.02
212,237,28.61,48.24,47.42,21.19,1.28,1.32,2.28,44.44,3.2,3.23,9,311.9,10.58,-2.64,4.0,2,3,27.23,-7.74,50.12,3,3,Aug_2026 (+24.02%),Mar_2026 (-5.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-5.11,6.44,-3.06,0.0,6.56,24.02
212,238,28.25,47.57,47.05,21.19,1.26,1.31,2.25,44.44,3.18,3.2,9,312.0,10.5,-2.64,3.97,2,3,27.23,-7.74,50.14,3,3,Aug_2026 (+23.66%),Mar_2026 (-5.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-5.11,6.44,-3.06,0.0,6.56,23.66
212,239,24.95,41.69,43.76,21.33,1.15,1.19,1.95,36.36,2.68,2.38,11,255.1,10.46,-2.23,4.68,2,5,27.23,-8.04,50.11,3,3,Aug_2026 (+23.66%),Mar_2026 (-7.15%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.15,6.16,-3.06,0.0,6.56,23.66
212,240,25.66,42.94,44.47,21.32,1.18,1.22,2.01,40.0,2.79,2.68,10,280.4,10.44,-2.5,4.18,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.70%),Mar_2026 (-6.58%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.58,6.16,-3.06,0.0,6.48,23.7
212,241,25.46,42.59,44.27,21.32,1.17,1.21,2.0,40.0,2.73,2.66,10,280.5,10.5,-2.56,4.1,2,4,27.23,-8.04,50.09,3,3,Aug_2026 (+23.14%),Mar_2026 (-6.52%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.52,6.41,-3.06,0.0,6.48,23.14
212,242,23.72,39.5,42.52,21.43,1.11,1.15,1.84,40.0,2.64,2.52,10,280.6,10.14,-2.56,3.96,2,4,27.23,-8.04,50.11,3,3,Aug_2026 (+22.90%),Mar_2026 (-7.64%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.64,6.41,-3.06,0.0,6.48,22.9
212,243,24.17,40.3,42.98,21.14,1.13,1.16,1.91,40.0,2.7,2.55,10,280.5,10.14,-2.51,4.05,2,4,27.23,-7.71,50.09,3,3,Aug_2026 (+22.90%),Mar_2026 (-7.30%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.3,6.41,-3.06,0.0,6.48,22.9
212,244,27.74,46.66,46.55,21.04,1.25,1.3,2.22,44.44,3.27,3.14,9,311.7,10.17,-2.48,4.09,2,3,26.66,-7.71,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.11,7.07,-1.71,0.0,6.48,22.35
212,245,28.45,47.94,47.26,21.04,1.27,1.32,2.28,44.44,3.32,3.2,9,311.7,10.31,-2.48,4.15,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.71,0.0,6.48,22.35
212,246,29.66,50.13,48.47,21.04,1.31,1.36,2.38,44.44,3.51,3.31,9,311.9,10.42,-2.38,4.38,2,3,26.66,-7.7,50.12,3,3,Aug_2026 (+23.51%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.46,0.0,6.2,23.51
212,247,29.46,49.76,48.27,21.04,1.31,1.36,2.37,44.44,3.46,3.29,9,312.0,10.42,-2.41,4.33,2,3,26.66,-7.7,50.14,3,3,Aug_2026 (+23.51%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.62,0.0,6.2,23.51
212,248,29.22,49.33,48.03,21.34,1.3,1.35,2.31,44.44,3.44,3.27,9,312.1,10.37,-2.41,4.3,2,3,26.66,-7.7,50.16,3,3,Aug_2026 (+23.96%),Mar_2026 (-5.92%),2026-08-22T00:00:00,2026-03-08T18:00:00,-1.15,0.0,-5.92,7.28,-1.62,0.0,6.2,23.96
212,249,27.41,46.07,46.22,21.34,1.24,1.29,2.16,44.44,3.18,3.12,9,312.2,10.24,-2.58,3.97,2,3,26.66,-8.53,50.18,3,3,Aug_2026 (+23.53%),Mar_2026 (-6.77%),2026-08-22T00:00:00,2026-03-08T18:00:00,-1.15,0.0,-6.77,7.11,-1.62,0.0,6.2,23.53
212,250,26.25,44.0,45.06,21.34,1.2,1.24,2.06,44.44,2.97,3.02,9,312.3,10.24,-2.76,3.71,2,3,26.66,-8.53,50.2,3,3,Aug_2026 (+23.53%),Mar_2026 (-6.77%),2026-08-22T00:00:00,2026-03-08T18:00:00,-1.15,0.0,-6.77,7.11,-2.51,0.0,6.2,23.53
213,214,34.21,58.45,53.02,16.91,1.46,1.51,3.46,62.5,6.31,4.13,8,346.6,7.86,-2.07,3.79,3,1,27.56,-5.09,49.52,5,1,Aug_2026 (+26.39%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.39
213,215,34.78,59.51,53.59,16.91,1.48,1.53,3.52,62.5,6.25,4.19,8,347.0,7.99,-2.13,3.75,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.17%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.17
213,216,35.18,60.25,53.99,16.91,1.49,1.54,3.56,62.5,6.29,4.23,8,347.1,8.05,-2.13,3.78,3,1,27.56,-5.09,49.59,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.55
213,217,35.23,60.33,54.03,16.89,1.49,1.54,3.57,62.5,6.3,4.24,8,347.0,8.06,-2.13,3.78,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.75,-5.09,0.0,5.98,26.55
213,218,36.53,62.76,55.34,16.89,1.53,1.58,3.72,62.5,7.03,4.36,8,347.6,8.14,-1.93,4.22,3,1,27.69,-5.09,49.66,5,1,Aug_2026 (+27.94%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-5.09,0.0,5.98,27.94
213,219,36.99,63.61,55.79,16.89,1.54,1.6,3.77,62.5,7.55,4.4,8,348.6,8.11,-1.79,4.53,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.81%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,27.81
213,220,36.73,63.13,55.54,16.89,1.54,1.59,3.74,62.5,7.34,4.38,8,348.6,8.11,-1.84,4.4,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.62%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.94,27.62
213,221,35.86,61.51,54.67,17.24,1.51,1.56,3.57,50.0,7.78,4.29,8,349.1,9.84,-1.27,7.78,2,2,27.69,-4.13,49.88,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.52,4.94,-4.13,0.0,5.94,27.17
213,222,35.19,60.27,54.0,17.65,1.49,1.54,3.41,50.0,7.68,4.22,8,349.0,9.71,-1.27,7.68,2,2,27.69,-4.13,49.86,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,27.17
