Logic,Fast_EMA,Slow_EMA,Y_Factor,Y_Value,X_Pct,Initial_Capital,Final_Equity,Total_Return_Pct,Max_Drawdown_Pct,Sharpe,Win_Rate_Pct,Profit_Factor,Total_Trades_Closed,Total_Series_Adds,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,2.0,15,10000.0,9105.04,-8.95,34.9,-0.42,18.37,0.52,196,1454,-1.5,-6.67,-4.38,-10.09,-9.3,-1.14,9.36,17.26
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,2.0,20,10000.0,8993.25,-10.07,36.79,-0.42,19.9,0.59,196,1434,-1.38,-7.33,-4.17,-9.88,-10.71,-1.34,10.06,17.25
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,2.0,25,10000.0,8899.85,-11.0,37.75,-0.43,20.92,0.64,196,1419,-1.32,-7.84,-3.84,-9.22,-11.76,-1.63,10.29,16.79
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,2.0,30,10000.0,8819.27,-11.81,38.25,-0.44,21.43,0.69,196,1393,-1.33,-8.23,-3.48,-8.38,-12.57,-1.97,10.29,16.19
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,2.0,50,10000.0,8587.15,-14.13,38.63,-0.48,23.98,0.8,196,1188,-1.84,-8.91,-2.43,-5.18,-14.35,-3.39,9.61,14.06
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,2.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,5,10000.0,9767.9,-2.32,13.88,-0.32,18.37,0.27,196,788,-0.82,-2.71,-1.82,-3.91,-2.59,-0.39,2.69,7.64
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,10,10000.0,9595.02,-4.05,22.14,-0.32,18.37,0.34,196,788,-1.18,-4.38,-2.86,-6.45,-4.61,-0.53,4.95,12.09
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,15,10000.0,9469.25,-5.31,27.26,-0.31,19.9,0.41,196,788,-1.32,-5.45,-3.39,-8.0,-6.22,-0.56,6.71,14.59
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,20,10000.0,9374.81,-6.25,30.52,-0.31,19.9,0.47,196,788,-1.36,-6.18,-3.6,-8.85,-7.53,-0.56,7.99,15.9
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,25,10000.0,9299.19,-7.01,32.64,-0.3,20.41,0.53,196,788,-1.38,-6.7,-3.61,-9.19,-8.6,-0.6,8.87,16.47
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,30,10000.0,9234.17,-7.66,34.01,-0.3,21.43,0.58,196,787,-1.42,-7.1,-3.49,-9.16,-9.49,-0.68,9.44,16.6
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,50,10000.0,9014.12,-9.86,36.07,-0.32,24.49,0.73,196,764,-1.87,-7.97,-2.59,-7.18,-11.85,-1.54,10.0,15.28
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,4.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,5,10000.0,9785.81,-2.14,10.38,-0.42,18.88,0.25,196,561,-1.1,-1.61,-1.47,-2.58,-1.92,-0.56,2.01,5.27
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,10,10000.0,9621.06,-3.79,17.7,-0.41,19.39,0.3,196,561,-1.83,-2.75,-2.48,-4.51,-3.56,-0.98,3.84,9.07
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,15,10000.0,9493.49,-5.07,22.94,-0.39,20.92,0.35,196,561,-2.3,-3.56,-3.17,-5.92,-4.96,-1.3,5.42,11.74
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,20,10000.0,9393.26,-6.07,26.75,-0.38,21.94,0.4,196,561,-2.6,-4.15,-3.6,-6.9,-6.17,-1.57,6.74,13.58
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,25,10000.0,9312.31,-6.88,29.55,-0.37,21.94,0.45,196,561,-2.79,-4.59,-3.84,-7.52,-7.22,-1.8,7.81,14.79
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,30,10000.0,9244.21,-7.56,31.62,-0.36,22.45,0.5,196,561,-2.91,-4.94,-3.95,-7.85,-8.14,-2.02,8.65,15.53
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,50,10000.0,9020.57,-9.79,35.79,-0.35,25.0,0.66,196,556,-3.17,-5.92,-3.68,-7.26,-10.85,-2.88,10.19,15.89
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,6.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,5,10000.0,9857.97,-1.42,6.19,-0.47,20.92,0.27,196,344,-0.52,-1.17,-0.92,-1.28,-1.18,-0.29,1.01,2.98
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,10,10000.0,9723.79,-2.76,11.39,-0.48,21.43,0.3,196,344,-0.97,-2.17,-1.7,-2.39,-2.28,-0.54,1.98,5.5
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,15,10000.0,9598.79,-4.01,15.77,-0.49,21.43,0.33,196,344,-1.34,-3.03,-2.35,-3.33,-3.32,-0.77,2.89,7.61
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,20,10000.0,9483.67,-5.16,19.47,-0.49,21.94,0.36,196,344,-1.65,-3.77,-2.87,-4.12,-4.29,-0.96,3.74,9.35
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,25,10000.0,9378.56,-6.21,22.59,-0.5,21.94,0.39,196,344,-1.92,-4.4,-3.29,-4.76,-5.21,-1.15,4.53,10.76
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,30,10000.0,9283.22,-7.17,25.23,-0.49,22.96,0.42,196,344,-2.14,-4.93,-3.61,-5.27,-6.07,-1.32,5.26,11.88
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,50,10000.0,8985.58,-10.14,32.24,-0.48,26.02,0.57,196,344,-2.76,-6.34,-4.11,-6.06,-9.07,-1.99,7.47,14.17
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,12.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,5,10000.0,9914.07,-0.86,3.62,-0.45,27.55,0.43,196,240,-0.41,-0.64,-0.38,-0.41,-0.83,-0.43,0.59,1.66
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,10,10000.0,9824.78,-1.75,6.97,-0.46,27.55,0.44,196,240,-0.79,-1.24,-0.74,-0.79,-1.65,-0.83,1.17,3.17
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,15,10000.0,9733.4,-2.67,10.07,-0.47,27.55,0.46,196,240,-1.15,-1.82,-1.06,-1.13,-2.46,-1.22,1.74,4.54
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,20,10000.0,9641.02,-3.59,12.93,-0.48,27.55,0.48,196,240,-1.49,-2.37,-1.36,-1.43,-3.25,-1.59,2.3,5.77
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,25,10000.0,9548.56,-4.51,15.57,-0.49,27.55,0.5,196,240,-1.81,-2.89,-1.62,-1.69,-4.02,-1.94,2.86,6.87
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,30,10000.0,9456.81,-5.43,18.02,-0.5,27.55,0.52,196,240,-2.11,-3.38,-1.85,-1.92,-4.78,-2.27,3.39,7.85
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,50,10000.0,9108.64,-8.91,26.17,-0.51,27.55,0.6,196,240,-3.11,-5.09,-2.5,-2.47,-7.7,-3.41,5.37,10.69
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,24.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,5,10000.0,9959.36,-0.41,2.34,-0.28,29.08,0.77,196,201,-0.2,-0.37,-0.08,-0.06,-0.77,-0.24,0.41,0.89
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,10,10000.0,9913.82,-0.86,4.64,-0.29,29.08,0.77,196,201,-0.4,-0.74,-0.16,-0.12,-1.53,-0.48,0.82,1.75
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,15,10000.0,9863.6,-1.36,6.88,-0.3,29.08,0.78,196,201,-0.6,-1.12,-0.25,-0.18,-2.28,-0.73,1.23,2.58
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,20,10000.0,9808.91,-1.91,9.09,-0.31,29.08,0.78,196,201,-0.81,-1.49,-0.34,-0.25,-3.03,-0.97,1.65,3.37
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,25,10000.0,9749.97,-2.5,11.24,-0.32,29.08,0.79,196,201,-1.01,-1.87,-0.43,-0.31,-3.77,-1.22,2.06,4.13
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,30,10000.0,9686.97,-3.13,13.36,-0.33,29.08,0.79,196,201,-1.22,-2.25,-0.53,-0.38,-4.5,-1.46,2.48,4.86
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,50,10000.0,9398.34,-6.02,21.38,-0.36,29.08,0.82,196,201,-2.06,-3.77,-0.94,-0.64,-7.38,-2.46,4.18,7.46
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,48.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,5,10000.0,9947.4,-0.53,2.33,-0.38,29.08,0.8,196,198,-0.2,-0.37,-0.08,-0.06,-0.75,-0.24,0.41,0.76
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,10,10000.0,9891.67,-1.08,4.61,-0.38,29.08,0.8,196,198,-0.4,-0.74,-0.16,-0.12,-1.5,-0.48,0.83,1.49
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,15,10000.0,9832.93,-1.67,6.84,-0.39,29.08,0.8,196,198,-0.6,-1.12,-0.25,-0.18,-2.25,-0.73,1.24,2.21
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,20,10000.0,9771.29,-2.29,9.03,-0.39,29.08,0.81,196,198,-0.81,-1.49,-0.34,-0.25,-2.99,-0.97,1.66,2.91
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,25,10000.0,9706.88,-2.93,11.18,-0.39,29.08,0.81,196,198,-1.01,-1.87,-0.43,-0.31,-3.72,-1.22,2.08,3.6
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,30,10000.0,9639.81,-3.6,13.29,-0.4,29.08,0.82,196,198,-1.22,-2.25,-0.53,-0.38,-4.45,-1.46,2.51,4.27
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,50,10000.0,9347.17,-6.53,21.3,-0.41,29.08,0.84,196,198,-2.06,-3.77,-0.94,-0.64,-7.32,-2.46,4.22,6.77
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,72.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,5,10000.0,9946.51,-0.53,2.29,-0.4,29.08,0.92,196,196,-0.2,-0.37,-0.08,-0.06,-0.75,-0.24,0.45,0.71
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,10,10000.0,9890.08,-1.1,4.53,-0.4,29.08,0.92,196,196,-0.4,-0.74,-0.16,-0.12,-1.5,-0.48,0.9,1.4
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,15,10000.0,9830.8,-1.69,6.74,-0.4,29.08,0.92,196,196,-0.6,-1.12,-0.25,-0.18,-2.25,-0.73,1.35,2.08
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,20,10000.0,9768.78,-2.31,8.91,-0.41,29.08,0.92,196,196,-0.81,-1.49,-0.34,-0.25,-2.99,-0.97,1.8,2.75
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,25,10000.0,9704.11,-2.96,11.05,-0.41,29.08,0.92,196,196,-1.01,-1.87,-0.43,-0.31,-3.72,-1.22,2.24,3.41
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,30,10000.0,9636.89,-3.63,13.14,-0.41,29.08,0.92,196,196,-1.22,-2.25,-0.53,-0.38,-4.45,-1.46,2.68,4.06
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,50,10000.0,9344.48,-6.56,21.14,-0.42,29.08,0.92,196,196,-2.06,-3.77,-0.94,-0.64,-7.32,-2.46,4.42,6.52
EMA_CROSS_LONG_ONLY,5,15,HOURS_ELAPSED,168.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,5,10000.0,8608.84,-13.91,27.77,-1.29,15.82,0.23,196,1760,-3.31,-5.51,-4.54,-9.48,-3.55,-2.15,5.61,9.27
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,10,10000.0,8331.98,-16.68,35.0,-1.14,17.35,0.33,196,1735,-3.86,-7.0,-5.44,-11.58,-5.49,-3.31,8.02,12.68
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,15,10000.0,8259.72,-17.4,37.86,-1.02,17.35,0.41,196,1689,-3.89,-7.93,-5.42,-11.5,-6.84,-4.1,8.84,14.38
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,20,10000.0,8245.88,-17.54,39.14,-0.93,18.37,0.47,196,1598,-3.83,-8.7,-5.09,-10.72,-7.89,-4.62,9.05,15.32
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,25,10000.0,8257.29,-17.43,39.69,-0.86,19.39,0.52,196,1480,-3.77,-9.31,-4.65,-9.75,-8.76,-4.92,9.05,15.83
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,30,10000.0,8282.18,-17.18,39.85,-0.79,19.9,0.57,196,1379,-3.72,-9.77,-4.19,-8.76,-9.51,-5.06,9.02,16.05
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,50,10000.0,8413.4,-15.87,39.14,-0.61,23.98,0.71,196,1029,-3.68,-10.35,-2.82,-5.49,-11.7,-5.01,9.05,15.57
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,0.5,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,5,10000.0,8859.79,-11.4,22.43,-1.14,14.8,0.16,196,1344,-1.75,-3.83,-3.33,-9.05,-2.9,-1.5,3.89,7.21
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,10,10000.0,8667.68,-13.32,28.7,-0.98,15.82,0.24,196,1329,-1.89,-4.33,-3.9,-11.71,-4.5,-2.35,6.18,9.68
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,15,10000.0,8598.57,-14.01,31.66,-0.9,16.33,0.3,196,1288,-1.93,-4.71,-3.86,-12.37,-5.6,-3.06,7.34,10.89
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,20,10000.0,8541.8,-14.58,33.5,-0.85,16.84,0.35,196,1230,-2.04,-5.22,-3.68,-12.27,-6.44,-3.63,7.87,11.62
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,25,10000.0,8489.1,-15.11,34.76,-0.83,17.35,0.39,196,1144,-2.23,-5.77,-3.46,-11.83,-7.15,-4.08,8.09,12.08
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,30,10000.0,8443.74,-15.56,35.63,-0.81,18.37,0.43,196,1052,-2.46,-6.27,-3.22,-11.23,-7.77,-4.41,8.14,12.38
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,50,10000.0,8355.95,-16.44,37.08,-0.73,22.45,0.58,196,768,-3.38,-7.48,-2.49,-8.28,-9.85,-5.03,7.99,12.64
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,5,10000.0,8986.15,-10.14,19.74,-1.08,14.29,0.15,196,1086,-1.48,-3.18,-2.73,-8.17,-2.68,-1.72,2.52,7.42
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,10,10000.0,8866.08,-11.34,25.08,-0.89,16.84,0.21,196,1080,-1.38,-3.14,-3.28,-10.75,-4.25,-2.53,4.44,10.04
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,15,10000.0,8867.32,-11.33,27.64,-0.76,17.35,0.27,196,1039,-1.09,-3.09,-3.41,-11.59,-5.35,-3.09,5.77,11.35
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,20,10000.0,8866.26,-11.34,29.43,-0.69,17.86,0.32,196,992,-0.89,-3.34,-3.48,-11.78,-6.22,-3.52,6.75,12.13
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,25,10000.0,8846.74,-11.53,30.9,-0.65,18.37,0.36,196,930,-0.78,-3.78,-3.52,-11.65,-6.96,-3.84,7.49,12.63
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,30,10000.0,8812.32,-11.88,32.13,-0.63,18.88,0.39,196,864,-0.77,-4.29,-3.54,-11.34,-7.62,-4.09,8.04,12.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,50,10000.0,8637.1,-13.63,35.35,-0.62,23.98,0.53,196,627,-1.28,-6.19,-3.43,-9.21,-9.84,-4.67,9.06,13.03
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,1.5,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,5,10000.0,9126.1,-8.74,18.16,-0.96,17.86,0.16,196,933,-1.34,-3.09,-2.62,-7.68,-2.03,-1.37,1.92,7.66
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,10,10000.0,9072.11,-9.28,22.81,-0.74,19.9,0.22,196,929,-1.14,-2.85,-3.07,-10.08,-3.48,-1.89,3.38,10.45
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,15,10000.0,9145.98,-8.54,24.67,-0.57,21.43,0.28,196,888,-0.77,-2.39,-3.02,-10.84,-4.59,-2.25,4.35,11.86
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,20,10000.0,9218.25,-7.82,25.84,-0.45,21.43,0.32,196,849,-0.48,-2.16,-2.88,-10.98,-5.49,-2.53,5.1,12.72
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,25,10000.0,9263.47,-7.37,26.82,-0.38,21.43,0.36,196,791,-0.32,-2.16,-2.75,-10.85,-6.26,-2.76,5.72,13.25
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,30,10000.0,9280.13,-7.2,27.71,-0.34,21.43,0.4,196,739,-0.27,-2.33,-2.63,-10.56,-6.94,-2.97,6.25,13.57
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,50,10000.0,9162.27,-8.38,30.84,-0.33,25.51,0.54,196,541,-0.84,-3.73,-2.34,-8.55,-9.23,-3.61,7.66,13.65
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,2.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,5,10000.0,9091.7,-9.08,17.07,-1.17,17.86,0.17,196,736,-1.97,-3.72,-2.74,-6.17,-1.01,-1.94,1.35,7.28
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,10,10000.0,8830.5,-11.7,22.59,-1.14,18.37,0.21,196,735,-2.59,-4.04,-3.94,-8.26,-1.98,-2.84,2.34,9.96
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,15,10000.0,8746.89,-12.53,25.03,-1.07,18.88,0.25,196,696,-2.85,-3.83,-4.54,-8.83,-2.9,-3.35,2.87,11.35
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,20,10000.0,8720.48,-12.8,26.48,-0.99,20.41,0.28,196,662,-2.99,-3.62,-4.84,-8.82,-3.79,-3.68,3.26,12.25
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,25,10000.0,8710.94,-12.89,27.56,-0.92,20.92,0.32,196,626,-3.1,-3.52,-4.99,-8.58,-4.64,-3.9,3.62,12.86
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,30,10000.0,8704.03,-12.96,28.47,-0.86,21.94,0.35,196,589,-3.19,-3.52,-5.03,-8.25,-5.45,-4.06,3.96,13.27
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,50,10000.0,8654.76,-13.45,31.53,-0.71,25.0,0.49,196,456,-3.5,-4.22,-4.61,-6.56,-8.39,-4.36,5.3,13.67
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,3.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,5,10000.0,9837.7,-1.62,10.99,-0.19,21.94,0.31,196,521,-1.37,-3.92,-0.21,-1.99,-0.75,-1.88,1.59,7.28
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,10,10000.0,9766.19,-2.34,15.44,-0.21,22.96,0.35,196,521,-1.74,-5.02,-0.26,-2.92,-1.5,-2.9,2.74,9.96
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,15,10000.0,9703.12,-2.97,18.0,-0.23,22.96,0.38,196,484,-1.9,-5.33,-0.44,-3.38,-2.25,-3.49,3.34,11.35
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,20,10000.0,9632.78,-3.67,19.94,-0.27,22.96,0.41,196,458,-2.02,-5.44,-0.72,-3.63,-2.99,-3.85,3.71,12.25
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,25,10000.0,9554.4,-4.46,21.63,-0.3,25.0,0.44,196,433,-2.13,-5.5,-1.06,-3.77,-3.72,-4.09,4.01,12.86
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,30,10000.0,9470.97,-5.29,23.16,-0.34,25.51,0.47,196,405,-2.25,-5.57,-1.41,-3.83,-4.45,-4.24,4.3,13.27
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,50,10000.0,9131.93,-8.68,28.34,-0.44,27.55,0.59,196,327,-2.75,-5.97,-2.49,-3.63,-7.32,-4.54,5.5,13.67
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,5.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,5,10000.0,10115.97,1.16,6.75,0.25,27.04,0.5,196,374,-0.69,-3.09,-0.42,-0.06,-0.75,-0.41,-0.41,7.28
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,10,10000.0,10134.4,1.34,9.87,0.24,27.04,0.53,196,374,-1.24,-3.99,-0.43,-0.12,-1.5,-0.81,0.01,9.96
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,15,10000.0,10133.63,1.34,11.99,0.22,27.04,0.56,196,354,-1.68,-4.26,-0.32,-0.18,-2.25,-1.19,0.54,11.35
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,20,10000.0,10117.06,1.17,13.79,0.2,27.55,0.59,196,333,-2.03,-4.38,-0.19,-0.25,-2.99,-1.54,1.09,12.25
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,25,10000.0,10081.82,0.82,15.49,0.16,27.55,0.61,196,319,-2.31,-4.45,-0.1,-0.31,-3.72,-1.89,1.64,12.86
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,30,10000.0,10028.75,0.29,17.14,0.11,28.06,0.63,196,308,-2.54,-4.54,-0.05,-0.38,-4.45,-2.21,2.17,13.27
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,50,10000.0,9682.91,-3.17,23.62,-0.1,29.08,0.72,196,260,-3.12,-5.07,-0.29,-0.64,-7.32,-3.34,4.18,13.67
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,7.0,100,10000.0,8481.82,-15.18,38.65,-0.45,29.08,0.92,196,196,-4.23,-7.67,-2.17,-1.35,-14.19,-5.04,8.62,11.92
EMA_CROSS_LONG_ONLY,5,15,PRICE_FROM_START_PCT,10.0,5,10000.0,9989.01,-0.11,6.09,0.02,27.55,0.58,196,300,-0.2,-3.13,-0.62,-0.06,-0.75,-0.24,-0.17,5.23
