Strategy_Logic,Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Avg_Holding_Hours,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
EMA_CROSSOVER_SAR_LONG_SHORT,55,156,3.68,5.81,22.35,56.94,0.39,0.52,0.1,21.74,1.11,46,121.7,0.27,29.76,-11.07,100.0,5,3,25.98,-15.56,-20.92,-4.89,2.01,3.92,1.67,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,157,3.73,5.89,22.4,56.49,0.39,0.52,0.1,21.74,1.11,46,121.7,0.26,30.17,-11.07,100.0,5,3,24.73,-14.25,-20.92,-5.35,2.01,3.92,1.67,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,158,3.64,5.75,22.32,56.51,0.39,0.52,0.1,21.74,1.11,46,121.7,0.26,30.17,-11.07,100.0,5,3,24.73,-14.25,-20.92,-5.39,2.01,3.92,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,159,5.65,8.98,24.33,55.53,0.44,0.59,0.16,21.74,1.13,46,121.7,0.3,30.24,-11.07,100.0,5,3,24.36,-13.82,-19.91,-4.97,2.01,3.92,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,160,4.91,7.78,23.58,56.0,0.42,0.56,0.14,21.74,1.13,46,121.7,0.29,29.66,-11.07,100.0,5,3,24.07,-12.25,-21.18,-6.4,2.27,4.53,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,161,-0.45,-0.7,18.23,57.63,0.28,0.38,-0.01,20.83,1.08,48,116.7,0.17,29.66,-11.07,100.0,5,3,22.25,-12.25,-21.18,-9.85,2.27,4.53,1.62,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,162,-3.26,-5.06,15.41,59.13,0.21,0.28,-0.09,20.0,1.05,50,112.0,0.11,29.42,-11.07,100.0,5,3,22.9,-13.29,-21.18,-12.01,2.27,4.53,1.84,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,163,-3.52,-5.46,15.15,58.85,0.2,0.27,-0.09,20.0,1.05,50,112.0,0.1,29.26,-11.07,100.0,5,3,22.98,-12.86,-21.18,-11.84,2.27,3.46,1.84,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,164,2.9,4.57,21.58,57.16,0.37,0.5,0.08,20.0,1.11,50,112.0,0.23,29.26,-11.07,100.0,5,3,25.63,-12.86,-20.65,-8.85,2.27,3.78,1.84,20.23
EMA_CROSSOVER_SAR_LONG_SHORT,55,165,0.94,1.48,19.62,57.85,0.32,0.43,0.03,18.0,1.09,50,112.0,0.19,29.35,-11.07,100.0,5,3,25.74,-12.71,-21.12,-9.92,2.27,3.66,1.29,20.54
EMA_CROSSOVER_SAR_LONG_SHORT,55,166,1.31,2.06,19.99,57.88,0.33,0.44,0.04,18.75,1.09,48,116.7,0.21,29.51,-11.07,100.0,5,3,26.31,-12.71,-21.12,-10.0,2.27,3.66,1.29,20.54
EMA_CROSSOVER_SAR_LONG_SHORT,55,167,6.56,10.45,25.24,56.37,0.46,0.62,0.19,19.57,1.15,46,121.7,0.33,29.33,-10.39,100.0,5,3,27.72,-12.52,-21.63,-7.16,3.15,3.66,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,168,8.75,14.02,27.42,56.48,0.52,0.69,0.25,18.18,1.15,44,127.3,0.34,34.43,-10.39,100.0,5,3,30.66,-12.52,-21.63,-7.38,3.15,3.66,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,169,11.82,19.1,30.5,55.44,0.59,0.79,0.34,18.18,1.17,44,127.3,0.39,35.13,-10.39,100.0,5,3,31.85,-10.65,-21.63,-7.23,3.21,3.18,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,170,17.76,29.14,36.44,53.98,0.73,0.98,0.54,18.18,1.23,44,127.3,0.51,35.14,-9.27,100.0,5,3,31.85,-7.59,-21.66,-7.33,3.21,5.22,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,171,19.4,31.97,38.08,53.34,0.77,1.03,0.6,18.18,1.25,44,127.3,0.54,35.36,-9.27,100.0,5,3,31.85,-6.95,-21.66,-6.81,3.35,5.22,1.5,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,172,27.02,45.37,45.69,51.46,0.93,1.25,0.88,19.05,1.34,42,133.3,0.71,35.35,-9.27,100.0,5,3,31.85,-6.99,-21.17,-3.6,3.35,7.71,1.38,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,173,28.28,47.63,46.95,49.59,0.96,1.29,0.96,20.0,1.36,40,140.0,0.77,35.49,-9.27,100.0,4,4,30.19,-2.27,-22.18,-3.87,3.74,7.71,-0.14,20.78
EMA_CROSSOVER_SAR_LONG_SHORT,55,174,29.36,49.59,48.04,49.7,0.98,1.32,1.0,20.0,1.37,40,140.0,0.79,35.49,-9.27,100.0,4,4,30.19,-2.27,-22.18,-3.86,3.51,8.26,-0.14,21.44
EMA_CROSSOVER_SAR_LONG_SHORT,55,175,28.66,48.32,47.34,49.81,0.96,1.3,0.97,20.0,1.36,40,140.0,0.78,35.38,-9.27,100.0,4,4,29.75,-2.27,-22.18,-4.06,3.51,8.26,-0.14,21.44
EMA_CROSSOVER_SAR_LONG_SHORT,55,176,31.61,53.68,50.29,48.92,1.02,1.38,1.1,21.05,1.4,38,147.4,0.88,35.38,-9.27,100.0,5,3,29.75,-2.27,-22.18,-2.33,3.48,8.26,0.38,21.44
EMA_CROSSOVER_SAR_LONG_SHORT,55,177,29.85,50.47,48.52,49.41,0.99,1.33,1.02,21.05,1.38,38,147.4,0.84,35.38,-9.27,100.0,5,3,29.96,-2.27,-22.18,-3.27,3.48,8.26,0.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,178,32.3,54.94,50.98,48.24,1.04,1.4,1.14,21.05,1.41,38,147.4,0.89,35.38,-9.27,100.0,5,3,29.96,-2.27,-20.37,-3.27,3.48,7.8,0.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,179,34.62,59.21,53.3,48.45,1.08,1.46,1.22,21.05,1.44,38,147.4,0.94,35.38,-9.27,100.0,5,3,32.79,-2.27,-20.37,-3.27,3.05,7.8,0.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,180,32.69,55.66,51.37,48.58,1.05,1.41,1.15,20.0,1.41,40,140.0,0.86,35.38,-9.27,100.0,5,3,31.21,-2.27,-20.34,-3.54,3.05,7.8,0.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,181,34.5,58.99,53.18,48.58,1.08,1.46,1.21,21.05,1.43,38,147.4,0.94,35.38,-9.27,100.0,5,3,33.0,-2.27,-20.34,-3.54,3.05,7.8,0.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,182,34.04,58.14,52.72,48.13,1.07,1.45,1.21,21.05,1.43,38,147.4,0.93,35.38,-9.27,100.0,5,3,31.35,-2.27,-19.63,-3.57,3.05,7.91,0.28,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,183,27.27,45.81,45.94,48.13,0.93,1.26,0.95,21.05,1.35,38,147.4,0.78,35.57,-9.27,100.0,4,4,32.11,-2.27,-19.63,-3.57,3.05,7.91,-5.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,184,27.71,46.62,46.39,47.95,0.94,1.27,0.97,21.05,1.35,38,147.4,0.79,35.57,-9.27,100.0,4,4,32.11,-2.27,-19.63,-3.31,3.14,7.91,-5.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,185,23.73,39.54,42.41,49.57,0.86,1.15,0.8,21.05,1.31,38,147.4,0.71,35.42,-9.49,100.0,4,4,32.11,-2.73,-19.63,-5.88,3.14,7.91,-5.34,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,186,24.12,40.21,42.79,48.87,0.87,1.17,0.82,21.05,1.31,38,147.4,0.72,35.42,-9.49,100.0,4,4,30.89,-2.73,-19.38,-4.87,3.14,8.31,-5.83,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,187,24.71,41.27,43.39,48.82,0.88,1.18,0.85,21.05,1.32,38,147.4,0.73,35.42,-9.49,100.0,4,4,31.5,-2.73,-19.38,-4.78,3.14,8.31,-5.9,20.83
EMA_CROSSOVER_SAR_LONG_SHORT,55,188,23.92,39.86,42.6,49.04,0.86,1.16,0.81,21.05,1.31,38,147.4,0.71,35.42,-9.49,100.0,4,4,31.5,-2.73,-19.75,-4.75,3.14,8.31,-5.9,20.57
EMA_CROSSOVER_SAR_LONG_SHORT,55,189,21.2,35.09,39.88,49.94,0.8,1.08,0.7,21.05,1.28,38,147.4,0.66,35.42,-9.49,100.0,4,4,31.5,-2.73,-20.31,-4.75,2.03,7.84,-5.9,20.57
EMA_CROSSOVER_SAR_LONG_SHORT,55,190,21.46,35.55,40.14,49.82,0.81,1.09,0.71,21.05,1.28,38,147.4,0.66,35.41,-9.49,100.0,4,4,31.47,-2.73,-19.74,-4.75,1.55,7.84,-5.9,20.57
EMA_CROSSOVER_SAR_LONG_SHORT,55,191,21.84,36.2,40.51,49.58,0.82,1.1,0.73,21.05,1.29,38,147.4,0.67,35.41,-9.49,100.0,4,4,30.88,-2.73,-19.31,-4.8,1.55,7.84,-5.64,20.57
EMA_CROSSOVER_SAR_LONG_SHORT,55,192,22.47,37.31,41.15,49.58,0.83,1.12,0.75,21.05,1.29,38,147.4,0.68,35.41,-9.49,100.0,4,4,30.88,-2.73,-19.31,-4.8,1.55,7.84,-4.58,19.85
EMA_CROSSOVER_SAR_LONG_SHORT,55,193,21.1,34.91,39.77,50.16,0.8,1.08,0.7,21.05,1.28,38,147.4,0.65,35.41,-9.49,100.0,4,4,30.98,-2.73,-20.32,-4.72,1.55,8.05,-4.58,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,194,21.1,34.91,39.77,50.16,0.8,1.08,0.7,21.05,1.28,38,147.4,0.65,35.41,-9.49,100.0,4,4,30.98,-2.73,-20.32,-4.72,1.55,8.05,-4.58,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,195,21.42,35.47,40.09,49.87,0.81,1.09,0.71,21.05,1.28,38,147.4,0.66,35.41,-9.49,100.0,4,4,30.98,-2.73,-20.19,-4.32,1.55,8.05,-4.87,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,196,18.62,30.62,37.3,49.87,0.75,1.0,0.61,21.05,1.26,38,147.4,0.6,35.32,-9.49,100.0,4,4,30.63,-2.73,-20.19,-4.32,1.55,5.68,-4.71,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,197,18.92,31.14,37.6,49.54,0.75,1.01,0.63,20.0,1.26,40,140.0,0.58,35.32,-9.49,100.0,4,4,30.1,-2.73,-19.46,-4.56,1.55,5.68,-4.71,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,198,18.12,29.76,36.8,49.54,0.74,0.99,0.6,20.0,1.25,40,140.0,0.56,35.32,-9.49,100.0,4,4,29.32,-2.73,-19.46,-4.56,1.55,5.6,-4.71,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,199,14.24,23.16,32.92,50.36,0.65,0.87,0.46,19.05,1.2,42,133.3,0.46,35.32,-9.49,100.0,4,4,27.12,-2.73,-20.76,-4.56,1.55,5.6,-4.71,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,200,12.84,20.79,31.51,50.98,0.61,0.83,0.41,19.05,1.19,42,133.3,0.43,35.45,-9.31,100.0,4,4,27.12,-2.36,-21.71,-4.98,1.55,5.6,-4.7,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,201,9.88,15.88,28.56,50.75,0.54,0.73,0.31,19.05,1.16,42,133.3,0.37,35.45,-9.31,100.0,4,4,25.75,-2.36,-21.69,-4.98,1.99,2.38,-3.67,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,202,8.92,14.3,27.6,49.86,0.52,0.7,0.29,18.18,1.15,44,127.3,0.34,35.45,-9.31,100.0,4,4,25.76,-2.36,-21.79,-3.13,1.99,0.01,-4.0,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,203,4.06,6.42,22.73,50.68,0.4,0.54,0.13,17.39,1.1,46,121.7,0.23,35.12,-9.31,100.0,3,5,24.55,-2.36,-23.11,-3.07,1.99,-1.93,-4.0,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,204,1.61,2.53,20.28,51.11,0.34,0.45,0.05,16.0,1.08,50,112.0,0.16,35.12,-9.31,100.0,3,5,23.02,-2.36,-23.97,-2.82,1.99,-1.93,-4.26,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,205,3.06,4.83,21.74,50.72,0.37,0.5,0.1,17.39,1.09,46,121.7,0.21,35.12,-9.31,100.0,3,5,23.79,-2.36,-23.35,-2.85,1.99,-1.93,-4.26,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,206,7.75,12.39,26.43,50.21,0.49,0.66,0.25,18.18,1.14,44,127.3,0.32,35.12,-9.31,100.0,3,5,25.96,-2.36,-22.83,-2.5,1.99,-1.93,-2.63,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,207,7.11,11.34,25.79,50.5,0.48,0.64,0.22,18.18,1.14,44,127.3,0.31,35.12,-9.31,100.0,3,5,25.96,-2.36,-22.83,-3.08,1.99,-1.93,-2.63,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,208,3.99,6.31,22.66,50.77,0.4,0.53,0.12,18.18,1.11,44,127.3,0.24,35.12,-9.31,100.0,3,5,25.13,-2.36,-23.37,-2.93,1.99,-3.64,-2.63,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,209,3.75,5.92,22.42,50.77,0.39,0.53,0.12,18.18,1.1,44,127.3,0.24,35.12,-9.31,100.0,3,5,25.13,-2.36,-23.24,-2.94,1.83,-3.64,-2.86,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,210,-0.22,-0.34,18.46,52.53,0.29,0.39,-0.01,18.18,1.06,44,127.3,0.15,35.12,-10.49,100.0,3,5,24.81,-4.9,-24.01,-2.94,1.83,-3.64,-2.86,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,211,-1.86,-2.89,16.82,53.11,0.24,0.33,-0.05,18.18,1.05,44,127.3,0.11,35.1,-10.49,100.0,3,5,24.28,-4.9,-24.41,-2.94,1.12,-3.64,-2.86,19.56
EMA_CROSSOVER_SAR_LONG_SHORT,55,212,-1.51,-2.34,17.17,53.62,0.25,0.34,-0.04,18.18,1.05,44,127.3,0.12,35.1,-10.49,100.0,3,5,24.49,-4.9,-25.41,-2.71,1.12,-3.64,-1.62,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,213,-0.33,-0.51,18.35,52.88,0.29,0.38,-0.01,18.18,1.06,44,127.3,0.14,35.26,-10.27,100.0,3,5,24.49,-4.43,-24.9,-2.73,1.55,-3.64,-2.0,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,214,1.19,1.87,19.87,52.5,0.33,0.44,0.04,18.18,1.08,44,127.3,0.18,35.26,-10.27,100.0,3,5,24.73,-4.43,-24.99,-1.81,1.55,-3.64,-1.52,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,215,0.75,1.18,19.43,52.91,0.31,0.42,0.02,18.18,1.07,44,127.3,0.17,35.26,-10.27,100.0,3,5,25.29,-4.43,-24.73,-3.0,1.55,-3.64,-1.52,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,216,5.6,8.9,24.28,50.94,0.44,0.59,0.17,19.05,1.12,42,133.3,0.29,35.26,-10.27,100.0,3,5,25.29,-4.43,-21.58,-3.0,1.55,-3.64,-0.92,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,217,2.56,4.03,21.24,51.8,0.36,0.48,0.08,19.05,1.1,42,133.3,0.23,35.26,-10.27,100.0,3,5,25.29,-4.43,-21.41,-2.47,1.55,-7.13,-0.92,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,218,3.59,5.68,22.27,51.75,0.39,0.52,0.11,19.05,1.11,42,133.3,0.26,35.26,-10.27,100.0,3,5,26.41,-4.43,-21.42,-2.35,1.55,-7.13,-0.93,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,219,-0.77,-1.2,17.9,52.11,0.27,0.37,-0.02,16.67,1.07,42,133.3,0.17,34.12,-10.27,100.0,3,5,22.01,-4.43,-21.54,-2.94,1.55,-7.13,-0.93,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,220,-4.09,-6.33,14.58,53.45,0.18,0.24,-0.12,16.67,1.03,42,133.3,0.09,34.12,-10.27,100.0,3,5,21.01,-4.43,-23.73,-2.94,1.55,-7.13,-0.67,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,221,-3.42,-5.3,15.26,53.12,0.2,0.27,-0.1,16.67,1.04,42,133.3,0.1,34.12,-10.27,100.0,3,5,21.01,-4.43,-23.48,-2.95,1.55,-6.78,-0.67,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,222,-1.99,-3.1,16.68,52.51,0.24,0.32,-0.06,16.67,1.06,42,133.3,0.14,34.12,-10.27,100.0,3,5,21.01,-4.43,-23.89,-2.68,1.55,-5.3,-0.52,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,223,-1.58,-2.46,17.09,52.25,0.25,0.34,-0.05,16.67,1.06,42,133.3,0.15,34.12,-10.27,100.0,3,5,20.89,-4.43,-23.68,-2.43,1.55,-5.3,-0.53,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,224,-2.03,-3.16,16.64,52.39,0.24,0.32,-0.06,16.67,1.06,42,133.3,0.14,34.08,-10.32,100.0,3,5,21.89,-4.54,-23.95,-2.25,1.55,-5.3,-1.52,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,225,-0.96,-1.5,17.72,52.11,0.27,0.36,-0.03,15.91,1.07,44,127.3,0.16,34.08,-10.32,100.0,3,5,22.1,-4.54,-23.95,-2.25,1.55,-4.68,-1.24,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,226,-1.69,-2.63,16.99,52.18,0.25,0.33,-0.05,15.91,1.06,44,127.3,0.14,34.08,-10.32,100.0,3,5,21.24,-4.54,-23.82,-2.52,1.55,-4.78,-1.08,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,227,-1.23,-1.91,17.45,51.74,0.26,0.35,-0.04,15.91,1.06,44,127.3,0.15,34.08,-10.32,100.0,3,5,20.71,-4.54,-23.61,-1.92,1.55,-4.76,-1.08,19.59
EMA_CROSSOVER_SAR_LONG_SHORT,55,228,-0.4,-0.62,18.28,51.57,0.28,0.38,-0.01,16.67,1.07,42,133.3,0.18,34.08,-10.32,100.0,3,5,20.71,-4.54,-23.56,-1.64,1.55,-3.85,-1.38,19.4
EMA_CROSSOVER_SAR_LONG_SHORT,55,229,1.26,1.98,19.94,51.18,0.33,0.44,0.04,16.67,1.09,42,133.3,0.22,34.08,-10.32,100.0,3,5,20.71,-4.54,-23.31,-1.17,1.55,-3.75,-0.64,19.4
EMA_CROSSOVER_SAR_LONG_SHORT,55,230,2.27,3.58,20.95,51.06,0.35,0.47,0.07,16.67,1.1,42,133.3,0.24,34.08,-10.32,100.0,3,5,22.26,-4.54,-23.34,-0.9,1.55,-4.34,-0.06,18.82
EMA_CROSSOVER_SAR_LONG_SHORT,55,231,-3.1,-4.81,15.58,53.67,0.21,0.28,-0.09,16.67,1.04,42,133.3,0.1,34.08,-10.32,100.0,3,5,22.26,-4.54,-27.17,-0.73,1.02,-4.34,-0.37,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,232,-1.27,-1.99,17.4,53.22,0.26,0.34,-0.04,19.05,1.06,42,133.3,0.15,34.08,-10.32,100.0,3,5,23.3,-4.54,-26.39,-0.84,1.02,-4.34,-0.32,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,233,-0.21,-0.33,18.47,53.28,0.29,0.38,-0.01,17.5,1.07,40,140.0,0.18,34.08,-10.32,100.0,3,5,24.48,-4.54,-26.39,-0.97,1.02,-4.34,-0.07,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,234,-0.54,-0.84,18.14,53.72,0.28,0.37,-0.02,17.5,1.07,40,140.0,0.17,34.22,-10.32,100.0,3,5,25.0,-4.54,-27.51,-0.38,1.02,-3.9,-0.32,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,235,-0.72,-1.13,17.95,54.22,0.27,0.36,-0.02,17.5,1.07,40,140.0,0.18,33.57,-11.21,100.0,5,3,25.0,-6.43,-27.51,0.54,1.02,-4.07,0.74,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,236,-0.58,-0.91,18.09,54.33,0.28,0.37,-0.02,18.42,1.07,38,147.4,0.19,33.57,-11.21,100.0,5,3,25.07,-6.43,-27.51,0.28,1.02,-4.07,1.08,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,237,0.85,1.33,19.53,54.33,0.32,0.42,0.02,19.44,1.09,36,155.6,0.24,33.57,-11.21,100.0,5,3,25.07,-6.43,-27.51,0.28,1.02,-2.64,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,238,1.88,2.96,20.56,53.79,0.34,0.45,0.05,20.59,1.1,34,164.7,0.28,33.57,-11.21,100.0,5,3,25.07,-6.43,-27.51,1.56,1.02,-2.88,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,239,6.4,10.19,25.07,50.6,0.46,0.61,0.2,20.59,1.16,34,164.7,0.43,33.57,-8.11,100.0,6,2,24.67,1.44,-27.51,1.56,1.02,-6.14,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,240,7.7,12.31,26.38,50.16,0.49,0.66,0.25,20.59,1.18,34,164.7,0.46,33.57,-8.11,100.0,6,2,25.1,1.44,-27.02,1.56,1.02,-5.95,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,241,7.99,12.78,26.67,50.03,0.5,0.67,0.26,20.59,1.18,34,164.7,0.47,33.57,-8.11,100.0,6,2,25.1,1.44,-27.02,1.83,1.02,-5.95,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,242,8.11,12.97,26.79,49.89,0.5,0.67,0.26,20.59,1.18,34,164.7,0.47,33.57,-8.11,100.0,6,2,24.9,1.44,-26.83,1.83,1.02,-5.95,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,243,8.41,13.47,27.09,49.75,0.51,0.68,0.27,20.59,1.19,34,164.7,0.48,33.57,-8.11,100.0,6,2,24.9,1.44,-25.15,1.14,1.02,-7.16,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,244,8.41,13.47,27.09,49.75,0.51,0.68,0.27,20.59,1.19,34,164.7,0.48,33.57,-8.11,100.0,6,2,24.9,1.44,-25.15,1.14,1.02,-7.16,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,245,7.65,12.22,26.32,50.11,0.49,0.65,0.24,20.59,1.18,34,164.7,0.46,33.57,-8.11,100.0,6,2,24.9,1.44,-25.15,0.43,1.02,-7.16,1.03,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,246,15.65,25.54,34.32,46.84,0.68,0.91,0.55,20.59,1.29,34,164.7,0.68,33.57,-8.11,100.0,6,2,25.37,1.44,-20.53,0.78,1.02,-7.16,1.48,19.29
EMA_CROSSOVER_SAR_LONG_SHORT,55,247,15.37,25.06,34.04,47.04,0.67,0.9,0.53,19.44,1.28,36,155.6,0.63,33.57,-8.11,100.0,6,2,25.37,1.44,-20.83,0.78,1.02,-7.16,1.48,19.45
EMA_CROSSOVER_SAR_LONG_SHORT,55,248,17.79,29.2,36.47,45.59,0.73,0.97,0.64,20.59,1.32,34,164.7,0.73,33.5,-8.11,100.0,6,2,24.6,2.87,-19.79,0.78,1.02,-7.16,1.48,19.45
EMA_CROSSOVER_SAR_LONG_SHORT,55,249,23.11,38.44,41.79,44.08,0.85,1.13,0.87,21.88,1.39,32,175.0,0.91,33.5,-7.87,100.0,6,2,26.75,2.87,-17.99,0.78,1.02,-6.68,1.45,19.45
EMA_CROSSOVER_SAR_LONG_SHORT,55,250,23.11,38.44,41.79,44.08,0.85,1.13,0.87,21.88,1.39,32,175.0,0.91,33.5,-7.87,100.0,6,2,26.75,2.87,-17.99,0.78,1.02,-6.68,1.45,19.45
EMA_CROSSOVER_SAR_LONG_SHORT,56,57,-27.21,-39.15,-8.54,62.22,-0.55,-0.74,-0.63,24.36,0.85,78,71.8,-0.27,27.48,-6.15,100.0,3,5,14.19,-22.53,-9.43,-12.79,3.56,-1.47,-17.86,24.28
EMA_CROSSOVER_SAR_LONG_SHORT,56,58,-28.94,-41.4,-10.27,63.66,-0.61,-0.83,-0.65,24.39,0.84,82,68.3,-0.29,27.48,-6.15,100.0,3,5,15.89,-24.22,-10.18,-13.13,3.63,-2.0,-17.84,24.28
EMA_CROSSOVER_SAR_LONG_SHORT,56,59,-31.41,-44.56,-12.74,64.92,-0.71,-0.95,-0.69,24.36,0.82,78,71.8,-0.34,27.48,-6.15,100.0,3,5,15.89,-25.45,-12.04,-12.74,3.33,-1.09,-18.38,23.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,60,-31.5,-44.67,-12.83,65.08,-0.71,-0.96,-0.69,22.5,0.82,80,70.0,-0.34,27.48,-5.99,100.0,3,5,16.27,-25.73,-12.04,-12.74,2.82,-0.11,-18.85,23.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,61,-25.0,-36.23,-6.32,61.76,-0.47,-0.63,-0.59,23.68,0.87,76,73.7,-0.24,27.48,-5.99,100.0,4,4,16.27,-22.7,-13.59,-12.29,1.24,2.67,-14.57,23.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,62,-22.41,-32.76,-3.73,60.21,-0.38,-0.51,-0.54,25.0,0.89,76,73.7,-0.2,27.48,-7.2,100.0,4,4,15.58,-24.21,-13.29,-11.26,1.52,6.68,-14.26,23.98
EMA_CROSSOVER_SAR_LONG_SHORT,56,63,-16.4,-24.43,2.28,57.02,-0.18,-0.25,-0.43,22.97,0.94,74,75.7,-0.1,27.32,-7.2,100.0,4,4,15.58,-23.74,-12.3,-11.26,2.91,9.81,-13.04,24.01
EMA_CROSSOVER_SAR_LONG_SHORT,56,64,-15.58,-23.28,3.09,56.02,-0.16,-0.21,-0.42,22.97,0.95,74,75.7,-0.09,27.32,-7.2,100.0,4,4,13.75,-23.1,-12.3,-11.03,3.41,8.65,-11.24,24.01
EMA_CROSSOVER_SAR_LONG_SHORT,56,65,-13.31,-20.03,5.36,54.84,-0.09,-0.12,-0.37,25.0,0.97,72,77.8,-0.06,27.32,-7.2,100.0,4,4,12.76,-21.3,-12.67,-10.58,3.68,8.91,-10.61,23.92
EMA_CROSSOVER_SAR_LONG_SHORT,56,66,-10.18,-15.46,8.5,52.95,0.01,0.01,-0.29,26.47,1.0,68,82.4,-0.0,27.32,-7.17,100.0,4,4,13.46,-18.94,-10.0,-10.43,2.25,8.04,-11.68,24.18
EMA_CROSSOVER_SAR_LONG_SHORT,56,67,-6.22,-9.56,12.45,53.06,0.12,0.17,-0.18,27.27,1.04,66,84.8,0.07,27.32,-7.17,100.0,4,4,13.92,-18.65,-10.0,-10.05,0.62,10.56,-9.51,24.18
